1,FiveOClockBot,9.0007,RandomBot,6.0012,ArsenalBot,8.9981
306,DickinsonBaldiniBot,8.729,RandomBot,6.5528,StickBot,8.7182
307,DickinsonBaldiniBot,6.7787,RandomBot,10.3972,StickySmartBot,6.8241
308,DickinsonBaldiniBot,8.3505,Strategist,8.3703,RandomBot,7.2792
309,DickinsonBaldiniBot,8.0249,RandomBot,7.974,VeryRandomBot,8.0011
310,EASquared,8.9887,EABot,9.0078,RandomBot,6.0035
311,EABot,8.3851,RandomBot,7.2676,EASquaredBeater,8.3473
312,EABot,8.9902,RandomBot,6.0,FollowerBot,9.0098
313,FunBot,7.3178,EABot,7.3018,RandomBot,9.3804
314,JoseZiBot2,8.4666,EABot,8.4692,RandomBot,7.0642
315,JoseZiBotDef,8.3877,EABot,8.4098,RandomBot,7.2025
316,RollAgent,7.9892,EABot,8.0207,RandomBot,7.9901
317,SpongeBot,7.9858,EABot,7.9802,RandomBot,8.034
318,SquidBot,8.0228,EABot,7.9944,RandomBot,7.9828
319,EABot,7.6855,RandomBot,8.6468,StickBot,7.6677
320,EABot,8.3966,RandomBot,7.1901,StickySmartBot,8.4133
321,Strategist,8.984,EABot,9.016,RandomBot,6.0
322,EABot,7.9732,RandomBot,8.0167,VeryRandomBot,8.0101
323,EASquared,8.5913,RandomBot,6.776,EASquaredBeater,8.6327
324,EASquared,8.8463,RandomBot,6.2834,FollowerBot,8.8703
325,FunBot,8.734,EASquared,8.7282,RandomBot,6.5378
326,JoseZiBot2,8.719,EASquared,8.7241,RandomBot,6.5569
327,JoseZiBotDef,8.698,EASquared,8.7568,RandomBot,6.5452
328,RollAgent,8.1072,EASquared,8.0306,RandomBot,7.8622
329,SpongeBot,8.2379,EASquared,8.153,RandomBot,7.6091
330,SquidBot,9.0365,EASquared,8.9633,RandomBot,6.0002
331,EASquared,8.7526,RandomBot,6.5341,StickBot,8.7133
332,EASquared,8.4717,RandomBot,7.0095,StickySmartBot,8.5188
333,Strategist,8.7259,EASquared,8.7191,RandomBot,6.555
334,EASquared,8.0065,RandomBot,8.0277,VeryRandomBot,7.9658
335,RandomBot,5.9999,FollowerBot,8.9736,EASquaredBeater,9.0265
336,FunBot,7.9733,RandomBot,8.0733,EASquaredBeater,7.9534
337,JoseZiBot2,8.8697,RandomBot,6.2891,EASquaredBeater,8.8412
338,JoseZiBotDef,8.6375,RandomBot,6.7477,EASquaredBeater,8.6148
339,RollAgent,7.9645,RandomBot,8.0239,EASquaredBeater,8.0116
340,SpongeBot,7.9379,RandomBot,8.1398,EASquaredBeater,7.9223
341,SquidBot,7.8565,RandomBot,8.2744,EASquaredBeater,7.8691
342,StickBot,8.7262,RandomBot,6.5534,EASquaredBeater,8.7204
343,StickySmartBot,8.1037,RandomBot,7.7638,EASquaredBeater,8.1325
344,Strategist,8.0875,RandomBot,7.9556,EASquaredBeater,7.9569
345,VeryRandomBot,7.9665,RandomBot,7.9792,EASquaredBeater,8.0543
346,FunBot,8.9568,RandomBot,6.0337,FollowerBot,9.0095
347,JoseZiBot2,8.9988,RandomBot,6.0006,FollowerBot,9.0006
348,JoseZiBotDef,9.0075,RandomBot,6.0009,FollowerBot,8.9916
349,RollAgent,8.0109,RandomBot,7.9858,FollowerBot,8.0033
350,SpongeBot,8.254,RandomBot,7.4535,FollowerBot,8.2925
351,SquidBot,6.1698,RandomBot,11.6604,FollowerBot,6.1698
352,RandomBot,6.0,FollowerBot,8.99,StickBot,9.01
353,RandomBot,10.3628,FollowerBot,6.7935,StickySmartBot,6.8437
354,Strategist,8.9968,RandomBot,6.0009,FollowerBot,9.0023
355,RandomBot,7.9985,FollowerBot,7.9873,VeryRandomBot,8.0142
356,FunBot,8.9692,JoseZiBot2,8.9402,RandomBot,6.0906
357,FunBot,8.6197,JoseZiBotDef,8.6339,RandomBot,6.7464
358,FunBot,8.0113,RollAgent,8.0056,RandomBot,7.9831
359,FunBot,8.005,SpongeBot,7.9808,RandomBot,8.0142
360,FunBot,7.9931,SquidBot,8.035,RandomBot,7.9719
361,FunBot,8.6339,RandomBot,6.7527,StickBot,8.6134
362,FunBot,8.3422,RandomBot,7.3206,StickySmartBot,8.3372
363,FunBot,8.8383,Strategist,8.8305,RandomBot,6.3312
364,FunBot,8.0133,RandomBot,7.9922,VeryRandomBot,7.9945
365,JoseZiBotDef,8.9128,JoseZiBot2,8.9197,RandomBot,6.1675
366,RollAgent,7.9965,JoseZiBot2,7.9976,RandomBot,8.0059
367,SpongeBot,8.8029,JoseZiBot2,8.8581,RandomBot,6.339
368,SquidBot,7.9768,JoseZiBot2,7.995,RandomBot,8.0282
369,JoseZiBot2,8.2807,RandomBot,7.5006,StickBot,8.2187
370,JoseZiBot2,8.396,RandomBot,7.1957,StickySmartBot,8.4083
371,JoseZiBot2,7.9008,Strategist,7.9115,RandomBot,8.1877
372,JoseZiBot2,8.0343,RandomBot,7.9841,VeryRandomBot,7.9816
373,RollAgent,7.9697,JoseZiBotDef,8.0312,RandomBot,7.9991
374,SpongeBot,7.9541,JoseZiBotDef,7.9668,RandomBot,8.0791
375,SquidBot,8.0575,JoseZiBotDef,7.9837,RandomBot,7.9588
376,JoseZiBotDef,8.6021,RandomBot,6.6794,StickBot,8.7185
377,JoseZiBotDef,8.373,RandomBot,7.2855,StickySmartBot,8.3415
378,JoseZiBotDef,8.4761,Strategist,8.5439,RandomBot,6.98
379,JoseZiBotDef,8.0004,RandomBot,8.0133,VeryRandomBot,7.9863
380,SpongeBot,7.984,RollAgent,7.9749,RandomBot,8.0411
381,RollAgent,7.9666,RandomBot,8.0061,SquidBot,8.0273
382,RollAgent,7.9905,RandomBot,7.988,StickBot,8.0215
383,RollAgent,7.9563,RandomBot,8.1052,StickySmartBot,7.9385
384,RollAgent,7.9652,Strategist,8.0578,RandomBot,7.977
385,RollAgent,8.0677,RandomBot,7.9911,VeryRandomBot,7.9412
386,SpongeBot,8.0155,SquidBot,8.0435,RandomBot,7.941
387,SpongeBot,9.0049,RandomBot,6.0005,StickBot,8.9946
388,SpongeBot,8.6375,RandomBot,6.7399,StickySmartBot,8.6226
389,SpongeBot,7.7821,Strategist,7.7824,RandomBot,8.4355
390,SpongeBot,7.9723,RandomBot,8.0002,VeryRandomBot,8.0275
391,SquidBot,9.0231,RandomBot,6.0003,StickBot,8.9766
392,SquidBot,6.1748,RandomBot,11.6502,StickySmartBot,6.175
393,SquidBot,9.0058,Strategist,8.9941,RandomBot,6.0001
394,SquidBot,8.0231,RandomBot,8.0154,VeryRandomBot,7.9615
395,StickySmartBot,8.3437,RandomBot,7.3149,StickBot,8.3414
396,Strategist,9.006,RandomBot,6.0103,StickBot,8.9837
397,VeryRandomBot,8.0013,RandomBot,7.9975,StickBot,8.0012
398,Strategist,8.3414,RandomBot,7.2785,StickySmartBot,8.3801
399,VeryRandomBot,7.9928,RandomBot,8.0051,StickySmartBot,8.0021
400,Strategist,8.0023,RandomBot,8.0354,VeryRandomBot,7.9623
401,ChampBot,6.0007,BrattyKidBot,9.4204,ArsenalBot,8.5789
402,BrattyKidBot,7.9132,ChampBot2,8.1949,ArsenalBot,7.8919
403,CoordinateBot,9.5857,BrattyKidBot,6.2119,ArsenalBot,8.2024
404,BrattyKidBot,6.0019,DickinsonBaldiniBot,11.9897,ArsenalBot,6.0084
405,BrattyKidBot,6.0,EABot,6.0072,ArsenalBot,11.9928
406,BrattyKidBot,6.3528,EASquared,11.2929,ArsenalBot,6.3543
407,BrattyKidBot,6.0932,EASquaredBeater,6.0096,ArsenalBot,11.8972
408,BrattyKidBot,6.3705,FollowerBot,11.2609,ArsenalBot,6.3686
409,FunBot,6.0091,BrattyKidBot,6.0005,ArsenalBot,11.9904
410,BrattyKidBot,6.0048,JoseZiBot2,6.1012,ArsenalBot,11.894
411,BrattyKidBot,6.0041,JoseZiBotDef,6.0991,ArsenalBot,11.8968
412,BrattyKidBot,7.0009,RollAgent,6.0001,ArsenalBot,10.999
413,SpongeBot,6.015,BrattyKidBot,6.0131,ArsenalBot,11.9719
414,BrattyKidBot,6.0239,SquidBot,6.0294,ArsenalBot,11.9467
415,BrattyKidBot,6.045,StickBot,7.0062,ArsenalBot,10.9488
416,BrattyKidBot,9.0002,StickySmartBot,6.0002,ArsenalBot,8.9996
417,BrattyKidBot,6.0001,Strategist,6.0079,ArsenalBot,11.992
418,BrattyKidBot,8.144,VeryRandomBot,7.7317,ArsenalBot,8.1243
419,ChampBot,8.333,ChampBot2,7.8939,ArsenalBot,7.7731
420,ChampBot,6.0,CoordinateBot,9.3113,ArsenalBot,8.6887
421,ChampBot,6.0,DickinsonBaldiniBot,9.2941,ArsenalBot,8.7059
422,ChampBot,6.0,EABot,9.2921,ArsenalBot,8.7079
423,ChampBot,6.0,EASquared,9.2877,ArsenalBot,8.7123
424,ChampBot,5.9999,EASquaredBeater,9.4587,ArsenalBot,8.5414
425,ChampBot,7.9751,FollowerBot,8.1394,ArsenalBot,7.8855
426,ChampBot,6.0005,FunBot,8.5661,ArsenalBot,9.4334
427,ChampBot,6.0002,JoseZiBot2,9.2068,ArsenalBot,8.793
428,ChampBot,6.0002,JoseZiBotDef,8.9164,ArsenalBot,9.0834
429,ChampBot,8.0089,RollAgent,7.9822,ArsenalBot,8.0089
430,ChampBot,6.4583,SpongeBot,8.8296,ArsenalBot,8.7121
431,ChampBot,6.0015,SquidBot,8.6928,ArsenalBot,9.3057
432,ChampBot,6.0004,StickBot,8.8272,ArsenalBot,9.1724
433,ChampBot,11.0923,StickySmartBot,6.4487,ArsenalBot,6.459
434,ChampBot,6.0001,Strategist,9.122,ArsenalBot,8.8779
435,ChampBot,7.976,VeryRandomBot,8.0028,ArsenalBot,8.0212
436,CoordinateBot,9.1064,ChampBot2,6.1959,ArsenalBot,8.6977
437,DickinsonBaldiniBot,9.1494,ChampBot2,6.0,ArsenalBot,8.8506
438,ChampBot2,6.0006,EABot,9.1854,ArsenalBot,8.814
439,ChampBot2,6.5668,EASquared,8.8522,ArsenalBot,8.581
440,ChampBot2,6.0001,EASquaredBeater,9.1764,ArsenalBot,8.8235
441,ChampBot2,7.9596,FollowerBot,8.0814,ArsenalBot,7.959
442,FunBot,9.0468,ChampBot2,6.0005,ArsenalBot,8.9527
443,ChampBot2,6.0,JoseZiBot2,9.1986,ArsenalBot,8.8014
444,JoseZiBotDef,9.1482,ChampBot2,6.0001,ArsenalBot,8.8517
445,RollAgent,8.1292,ChampBot2,7.963,ArsenalBot,7.9078
446,SpongeBot,9.0667,ChampBot2,7.4578,ArsenalBot,7.4755
447,SquidBot,7.05,ChampBot2,9.9006,ArsenalBot,7.0494
448,ChampBot2,6.0002,StickBot,9.1352,ArsenalBot,8.8646
449,ChampBot2,9.8754,StickySmartBot,7.0638,ArsenalBot,7.0608
450,ChampBot2,6.0,Strategist,9.0576,ArsenalBot,8.9424
451,ChampBot2,7.4762,VeryRandomBot,8.9983,ArsenalBot,7.5255
452,CoordinateBot,6.0004,DickinsonBaldiniBot,9.9996,ArsenalBot,8.0
453,CoordinateBot,6.0006,EABot,11.9994,ArsenalBot,6.0
454,CoordinateBot,6.1064,EASquared,11.8735,ArsenalBot,6.0201
455,CoordinateBot,6.0,EASquaredBeater,6.0,ArsenalBot,12.0
456,CoordinateBot,6.0006,FollowerBot,11.9994,ArsenalBot,6.0
457,CoordinateBot,6.0005,FunBot,10.9995,ArsenalBot,7.0
458,CoordinateBot,6.1101,JoseZiBot2,11.0768,ArsenalBot,6.8131
459,CoordinateBot,6.0035,JoseZiBotDef,6.0881,ArsenalBot,11.9084
460,CoordinateBot,6.0022,RollAgent,6.001,ArsenalBot,11.9968
461,CoordinateBot,8.7976,SpongeBot,6.4589,ArsenalBot,8.7435
462,CoordinateBot,7.023,SquidBot,10.9029,ArsenalBot,6.0741
463,CoordinateBot,6.0003,StickBot,8.9997,ArsenalBot,9.0
464,CoordinateBot,11.942,StickySmartBot,6.001,ArsenalBot,6.057
465,CoordinateBot,6.0001,Strategist,6.9999,ArsenalBot,11.0
466,CoordinateBot,8.99,VeryRandomBot,6.0007,ArsenalBot,9.0093
467,DickinsonBaldiniBot,6.0,EABot,10.0,ArsenalBot,8.0
468,DickinsonBaldiniBot,6.0,EASquared,9.0,ArsenalBot,9.0
469,DickinsonBaldiniBot,6.0,EASquaredBeater,12.0,ArsenalBot,6.0
470,DickinsonBaldiniBot,6.0019,FollowerBot,11.9981,ArsenalBot,6.0
471,FunBot,9.9995,DickinsonBaldiniBot,6.0005,ArsenalBot,8.0
472,DickinsonBaldiniBot,6.0,JoseZiBot2,11.9994,ArsenalBot,6.0006
473,JoseZiBotDef,10.9991,DickinsonBaldiniBot,6.0005,ArsenalBot,7.0004
474,RollAgent,8.9996,DickinsonBaldiniBot,7.2503,ArsenalBot,7.7501
475,SpongeBot,8.0,DickinsonBaldiniBot,8.0006,ArsenalBot,7.9994
476,SquidBot,8.0,DickinsonBaldiniBot,8.0006,ArsenalBot,7.9994
477,DickinsonBaldiniBot,6.0003,StickBot,8.0003,ArsenalBot,9.9994
478,DickinsonBaldiniBot,7.9996,StickySmartBot,8.0002,ArsenalBot,8.0002
479,DickinsonBaldiniBot,6.0,Strategist,11.9994,ArsenalBot,6.0006
480,DickinsonBaldiniBot,7.451,VeryRandomBot,9.1172,ArsenalBot,7.4318
481,EASquared,11.9975,EABot,6.0,ArsenalBot,6.0025
482,EASquaredBeater,8.9996,EABot,6.0001,ArsenalBot,9.0003
483,EABot,6.002,FollowerBot,11.998,ArsenalBot,6.0
484,FunBot,8.0003,EABot,6.0005,ArsenalBot,9.9992
485,JoseZiBot2,6.3201,EABot,8.5199,ArsenalBot,9.16
486,JoseZiBotDef,9.9999,EABot,6.0001,ArsenalBot,8.0
487,RollAgent,6.0005,EABot,10.9989,ArsenalBot,7.0006
488,SpongeBot,6.0,EABot,6.0017,ArsenalBot,11.9983
489,SquidBot,6.0,EABot,6.0017,ArsenalBot,11.9983
490,StickBot,6.0036,EABot,9.1718,ArsenalBot,8.8246
491,EABot,9.0006,StickySmartBot,6.0,ArsenalBot,8.9994
492,Strategist,7.9999,EABot,6.0001,ArsenalBot,10.0
493,EABot,8.9907,VeryRandomBot,6.0004,ArsenalBot,9.0089
494,EASquaredBeater,6.0,EASquared,6.0,ArsenalBot,12.0
495,EASquared,7.9998,FollowerBot,8.001,ArsenalBot,7.9992
496,FunBot,6.002,EASquared,6.0005,ArsenalBot,11.9975
497,JoseZiBot2,6.0045,EASquared,6.003,ArsenalBot,11.9925
498,JoseZiBotDef,6.016,EASquared,6.0049,ArsenalBot,11.9791
499,RollAgent,6.0002,EASquared,6.0014,ArsenalBot,11.9984
500,SpongeBot,6.0002,EASquared,11.9414,ArsenalBot,6.0584
501,SquidBot,6.0002,EASquared,6.0014,ArsenalBot,11.9984
502,StickBot,6.0006,EASquared,7.0878,ArsenalBot,10.9116
503,EASquared,8.9998,StickySmartBot,6.0,ArsenalBot,9.0002
504,Strategist,6.0004,EASquared,6.0001,ArsenalBot,11.9995
505,EASquared,9.0105,VeryRandomBot,6.0008,ArsenalBot,8.9887
506,EASquaredBeater,6.0006,FollowerBot,11.9994,ArsenalBot,6.0
507,FunBot,11.9991,EASquaredBeater,6.0005,ArsenalBot,6.0004
508,EASquaredBeater,9.3995,JoseZiBot2,6.0008,ArsenalBot,8.5997
509,JoseZiBotDef,6.0003,EASquaredBeater,9.3995,ArsenalBot,8.6002
510,RollAgent,6.0002,EASquaredBeater,6.0014,ArsenalBot,11.9984
511,SpongeBot,6.0002,EASquaredBeater,11.9413,ArsenalBot,6.0585
512,SquidBot,6.0002,EASquaredBeater,6.0014,ArsenalBot,11.9984
513,EASquaredBeater,9.172,StickBot,6.0003,ArsenalBot,8.8277
514,EASquaredBeater,8.9993,StickySmartBot,6.0,ArsenalBot,9.0007
515,EASquaredBeater,6.0001,Strategist,7.9995,ArsenalBot,10.0004
516,EASquaredBeater,8.9864,VeryRandomBot,6.0007,ArsenalBot,9.0129
517,FunBot,11.9999,FollowerBot,6.0,ArsenalBot,6.0001
518,JoseZiBot2,11.9996,FollowerBot,6.0002,ArsenalBot,6.0002
519,JoseZiBotDef,11.9997,FollowerBot,6.0,ArsenalBot,6.0003
520,RollAgent,11.9996,FollowerBot,6.0002,ArsenalBot,6.0002
521,SpongeBot,8.0,FollowerBot,8.0,ArsenalBot,8.0
522,SquidBot,8.0,FollowerBot,8.0,ArsenalBot,8.0
523,StickBot,11.9997,FollowerBot,6.0,ArsenalBot,6.0003
524,StickySmartBot,8.0,FollowerBot,8.0,ArsenalBot,8.0
525,Strategist,11.9995,FollowerBot,6.0,ArsenalBot,6.0005
526,VeryRandomBot,8.4875,FollowerBot,7.7398,ArsenalBot,7.7727
527,FunBot,6.0005,JoseZiBot2,10.0003,ArsenalBot,7.9992
528,FunBot,5.9999,JoseZiBotDef,11.0001,ArsenalBot,7.0
529,FunBot,7.764,RollAgent,8.1147,ArsenalBot,8.1213
530,FunBot,6.0207,SpongeBot,6.0848,ArsenalBot,11.8945
531,FunBot,6.0049,SquidBot,6.0036,ArsenalBot,11.9915
532,FunBot,5.9997,StickBot,10.0003,ArsenalBot,8.0
533,FunBot,6.0001,StickySmartBot,11.9999,ArsenalBot,6.0
534,FunBot,5.9999,Strategist,11.0001,ArsenalBot,7.0
535,FunBot,8.0151,VeryRandomBot,7.8918,ArsenalBot,8.0931
536,JoseZiBotDef,9.5979,JoseZiBot2,6.0021,ArsenalBot,8.4
537,RollAgent,6.0005,JoseZiBot2,10.9989,ArsenalBot,7.0006
538,SpongeBot,7.9614,JoseZiBot2,6.7245,ArsenalBot,9.3141
539,SquidBot,8.8401,JoseZiBot2,6.0018,ArsenalBot,9.1581
540,JoseZiBot2,8.9002,StickBot,6.0036,ArsenalBot,9.0962
541,JoseZiBot2,9.0,StickySmartBot,6.0008,ArsenalBot,8.9992
542,JoseZiBot2,6.0001,Strategist,8.9599,ArsenalBot,9.04
543,JoseZiBot2,9.006,VeryRandomBot,6.0001,ArsenalBot,8.9939
544,RollAgent,7.644,JoseZiBotDef,8.1809,ArsenalBot,8.1751
545,SpongeBot,7.6821,JoseZiBotDef,6.4849,ArsenalBot,9.833
546,SquidBot,8.3202,JoseZiBotDef,6.0016,ArsenalBot,9.6782
547,JoseZiBotDef,6.0002,StickBot,8.88,ArsenalBot,9.1198
548,JoseZiBotDef,9.0002,StickySmartBot,6.0002,ArsenalBot,8.9996
549,JoseZiBotDef,6.0001,Strategist,8.6799,ArsenalBot,9.32
550,JoseZiBotDef,9.0049,VeryRandomBot,6.0007,ArsenalBot,8.9944
551,SpongeBot,11.9984,RollAgent,6.0008,ArsenalBot,6.0008
552,RollAgent,6.0008,SquidBot,11.9984,ArsenalBot,6.0008
553,RollAgent,6.0,StickBot,9.9998,ArsenalBot,8.0002
554,RollAgent,9.9821,StickySmartBot,6.9825,ArsenalBot,7.0354
555,RollAgent,6.0,Strategist,7.0004,ArsenalBot,10.9996
556,RollAgent,8.0241,VeryRandomBot,7.9714,ArsenalBot,8.0045
557,SpongeBot,8.0,SquidBot,8.0,ArsenalBot,8.0
558,SpongeBot,6.0,StickBot,12.0,ArsenalBot,6.0
559,SpongeBot,7.9998,StickySmartBot,8.001,ArsenalBot,7.9992
560,SpongeBot,6.0,Strategist,12.0,ArsenalBot,6.0
561,SpongeBot,8.2369,VeryRandomBot,7.5397,ArsenalBot,8.2234
562,SquidBot,6.0,StickBot,12.0,ArsenalBot,6.0
563,SquidBot,6.0,StickySmartBot,12.0,ArsenalBot,6.0
564,SquidBot,6.0,Strategist,12.0,ArsenalBot,6.0
565,SquidBot,6.2116,VeryRandomBot,11.5799,ArsenalBot,6.2085
566,StickBot,8.9991,StickySmartBot,6.0021,ArsenalBot,8.9988
567,StickBot,6.0001,Strategist,9.1819,ArsenalBot,8.818
568,StickBot,8.9969,VeryRandomBot,6.0008,ArsenalBot,9.0023
569,Strategist,8.9999,StickySmartBot,6.0001,ArsenalBot,9.0
570,VeryRandomBot,9.3659,StickySmartBot,7.3121,ArsenalBot,7.322
571,Strategist,9.0027,VeryRandomBot,6.0007,ArsenalBot,8.9966
572,ChampBot,8.8319,BrattyKidBot,7.821,ChampBot2,7.3471
573,ChampBot,6.4753,BrattyKidBot,9.1423,CoordinateBot,8.3824
574,ChampBot,6.0502,BrattyKidBot,8.9959,DickinsonBaldiniBot,8.9539
575,ChampBot,10.075,BrattyKidBot,7.254,EABot,6.671
576,ChampBot,6.9121,BrattyKidBot,8.9012,EASquared,8.1867
577,ChampBot,9.2024,BrattyKidBot,7.6134,EASquaredBeater,7.1842
578,ChampBot,6.0003,BrattyKidBot,9.4334,FollowerBot,8.5663
579,ChampBot,6.0,BrattyKidBot,9.4343,FunBot,8.5657
580,ChampBot,8.8327,BrattyKidBot,7.378,JoseZiBot2,7.7893
581,ChampBot,8.7044,BrattyKidBot,7.8095,JoseZiBotDef,7.4861
582,ChampBot,8.5438,BrattyKidBot,8.101,RollAgent,7.3552
583,ChampBot,6.4288,BrattyKidBot,8.8263,SpongeBot,8.7449
584,ChampBot,6.0001,BrattyKidBot,9.413,SquidBot,8.5869
585,ChampBot,6.1496,BrattyKidBot,9.29,StickBot,8.5604
586,ChampBot,7.4004,BrattyKidBot,8.2543,StickySmartBot,8.3453
587,ChampBot,11.2632,BrattyKidBot,6.3687,Strategist,6.3681
588,ChampBot,8.0565,BrattyKidBot,8.061,VeryRandomBot,7.8825
589,CoordinateBot,8.5823,BrattyKidBot,8.5569,ChampBot2,6.8608
590,BrattyKidBot,8.6015,DickinsonBaldiniBot,8.8119,ChampBot2,6.5866
591,BrattyKidBot,6.9513,ChampBot2,10.0956,EABot,6.9531
592,BrattyKidBot,8.2043,ChampBot2,7.5146,EASquared,8.2811
593,BrattyKidBot,7.7348,ChampBot2,9.0162,EASquaredBeater,7.249
594,BrattyKidBot,8.7412,ChampBot2,6.3506,FollowerBot,8.9082
595,FunBot,6.9393,BrattyKidBot,6.9367,ChampBot2,10.124
596,BrattyKidBot,6.9864,ChampBot2,10.0482,JoseZiBot2,6.9654
597,BrattyKidBot,6.9834,JoseZiBotDef,6.9697,ChampBot2,10.0469
598,BrattyKidBot,8.4966,ChampBot2,7.7669,RollAgent,7.7365
599,SpongeBot,8.9292,BrattyKidBot,8.6907,ChampBot2,6.3801
600,BrattyKidBot,8.6973,ChampBot2,6.3644,SquidBot,8.9383
601,BrattyKidBot,7.0737,ChampBot2,9.9243,StickBot,7.002
602,BrattyKidBot,8.2453,ChampBot2,7.515,StickySmartBot,8.2397
603,BrattyKidBot,6.9623,ChampBot2,10.0768,Strategist,6.9609
604,BrattyKidBot,7.9639,ChampBot2,7.9667,VeryRandomBot,8.0694
605,CoordinateBot,6.9996,BrattyKidBot,10.9979,DickinsonBaldiniBot,6.0025
606,CoordinateBot,9.996,BrattyKidBot,8.0015,EABot,6.0025
607,CoordinateBot,8.5558,BrattyKidBot,7.1746,EASquared,8.2696
608,CoordinateBot,9.7171,BrattyKidBot,6.1569,EASquaredBeater,8.126
609,CoordinateBot,6.0082,BrattyKidBot,11.9484,FollowerBot,6.0434
610,CoordinateBot,6.0,BrattyKidBot,7.0,FunBot,11.0
611,CoordinateBot,8.6256,BrattyKidBot,9.2923,JoseZiBot2,6.0821
612,CoordinateBot,8.716,BrattyKidBot,9.2815,JoseZiBotDef,6.0025
613,CoordinateBot,7.0006,BrattyKidBot,10.9918,RollAgent,6.0076
614,CoordinateBot,6.9127,BrattyKidBot,6.6529,SpongeBot,10.4344
615,CoordinateBot,6.9127,BrattyKidBot,6.6529,SquidBot,10.4344
616,CoordinateBot,10.0,BrattyKidBot,3.0,StickBot,11.0
